0,user_id,checkout_page,order_value,purchased,gender,browser,time_on_page
4995,864051,B,30.733,1.0,M,firefox,43.978
4996,897051,B,NaN,0.0,F,safari,57.015
4997,892434,B,31.188,1.0,F,safari,44.584
4998,888429,B,21.436,1.0,M,firefox,31.581
4999,851876,B,20.168,1.0,M,firefox,29.890
5000,882470,B,18.503,1.0,F,firefox,27.671
5001,889184,B,17.160,1.0,F,chrome,25.880
5002,865978,B,NaN,0.0,M,firefox,43.461
5003,908582,B,22.812,1.0,F,chrome,33.416
5004,874686,B,29.394,1.0,M,chrome,42.192
5005,865201,B,24.721,1.0,F,firefox,35.961
5006,882137,B,24.219,1.0,M,firefox,35.292
5007,904609,B,26.394,1.0,M,safari,38.192
5008,864344,B,35.277,1.0,F,safari,50.036
5009,838863,B,36.969,1.0,F,firefox,52.291
5010,837914,B,32.784,1.0,F,safari,46.712
5011,880188,B,22.576,1.0,M,chrome,33.102
5012,904612,B,NaN,0.0,M,firefox,49.436
5013,912345,B,35.167,1.0,M,chrome,49.889
5014,850953,B,32.060,1.0,F,chrome,45.746
5015,860552,B,25.473,1.0,F,safari,36.964
5016,871764,B,35.316,1.0,F,firefox,50.089
5017,874246,B,NaN,0.0,F,safari,47.228
5018,901500,B,6.624,1.0,M,chrome,11.831
5019,862152,B,34.833,1.0,M,chrome,49.445
5020,849626,B,NaN,0.0,M,firefox,23.863
5021,868251,B,34.977,1.0,F,safari,49.636
5022,911909,B,NaN,0.0,M,firefox,41.459
5023,866713,B,38.952,1.0,M,chrome,54.936
5024,851564,B,29.264,1.0,M,firefox,42.018
5025,878267,B,23.350,1.0,M,chrome,34.134
5026,911234,B,28.895,1.0,F,safari,41.526
5027,886751,B,NaN,0.0,F,safari,53.598
5028,864478,B,30.197,1.0,M,safari,43.262
5029,837007,B,29.142,1.0,F,firefox,41.857
5030,898743,B,35.577,1.0,F,firefox,50.436
5031,914123,B,31.578,1.0,M,chrome,45.104
5032,861670,B,29.956,1.0,M,safari,42.941
5033,839217,B,NaN,0.0,M,safari,56.661
5034,866679,B,41.663,1.0,F,firefox,58.551
5035,860832,B,34.600,1.0,F,chrome,49.133
5036,866226,B,27.855,1.0,M,safari,40.140
5037,892519,B,41.227,1.0,M,chrome,57.969
5038,881766,B,38.873,1.0,M,chrome,54.831
5039,911940,B,35.392,1.0,M,firefox,50.189
5040,877334,B,NaN,0.0,M,chrome,30.839
5041,835728,B,31.055,1.0,M,firefox,44.407
5042,860331,B,24.422,1.0,F,chrome,35.563
5043,900352,B,28.807,1.0,M,safari,41.410
5044,905093,B,NaN,0.0,M,chrome,45.401
5045,863939,B,30.751,1.0,M,chrome,44.002
5046,885488,B,26.436,1.0,F,firefox,38.248
5047,897380,B,39.547,1.0,M,chrome,55.730
5048,862703,B,17.279,1.0,F,chrome,26.039
5049,855726,B,35.476,1.0,M,safari,50.302
5050,882826,B,16.069,1.0,F,chrome,24.425
5051,914096,B,32.869,1.0,M,safari,46.826
5052,860492,B,23.348,1.0,F,safari,34.131
5053,874081,B,NaN,0.0,F,firefox,51.783
5054,852108,B,30.648,1.0,F,chrome,43.865
5055,899946,B,31.858,1.0,M,firefox,45.477
5056,914205,B,22.363,1.0,F,firefox,32.817
5057,850511,B,25.091,1.0,F,firefox,36.454
5058,896659,B,31.554,1.0,M,firefox,45.072
5059,902688,B,34.377,1.0,F,safari,48.836
5060,897479,B,51.968,1.0,M,chrome,72.291
5061,909179,B,31.671,1.0,M,safari,45.229
5062,856244,B,37.320,1.0,M,chrome,52.760
5063,846197,B,18.323,1.0,F,safari,27.431
5064,864480,B,20.026,1.0,M,chrome,29.701
5065,890651,B,27.334,1.0,F,safari,39.445
5066,847498,B,21.019,1.0,F,firefox,31.026
5067,887678,B,41.148,1.0,F,safari,57.864
5068,843468,B,26.923,1.0,M,firefox,38.898
5069,881642,B,40.366,1.0,F,firefox,56.822
5070,839528,B,41.151,1.0,M,safari,57.868
5071,837460,B,30.321,1.0,M,chrome,43.428
5072,859335,B,33.763,1.0,F,firefox,48.018
5073,840643,B,NaN,0.0,F,firefox,42.439
5074,900778,B,NaN,0.0,M,safari,48.384
5075,868964,B,NaN,0.0,M,safari,47.833
5076,851062,B,29.073,1.0,M,safari,41.764
5077,845318,B,33.787,1.0,F,firefox,48.050
5078,886030,B,NaN,0.0,F,safari,60.237
5079,842194,B,35.348,1.0,F,firefox,50.130
5080,886103,B,32.443,1.0,F,safari,46.258
5081,875081,B,30.936,1.0,F,safari,44.248
5082,842631,B,22.405,1.0,M,safari,32.873
5083,862999,B,NaN,0.0,F,safari,32.727
5084,840976,B,32.425,1.0,F,firefox,46.234
5085,913842,B,19.730,1.0,M,chrome,29.306
5086,857589,B,24.253,1.0,M,safari,35.337
5087,842552,B,39.611,1.0,F,firefox,55.815
5088,878692,B,44.357,1.0,M,safari,62.142
5089,856633,B,17.505,1.0,F,firefox,26.340
5090,865666,B,42.200,1.0,F,firefox,59.266
5091,887017,B,NaN,0.0,F,chrome,40.886
5092,895043,B,29.887,1.0,M,firefox,42.850
5093,843937,B,29.149,1.0,F,safari,41.866
5094,835785,B,38.104,1.0,F,chrome,53.805
5095,907525,B,17.942,1.0,F,safari,26.923
5096,837356,B,33.421,1.0,M,chrome,47.562
5097,848557,B,22.913,1.0,F,safari,33.551
5098,890835,B,34.281,1.0,F,firefox,48.708
5099,911110,B,41.571,1.0,F,safari,58.428
5100,886782,B,NaN,0.0,F,chrome,42.996
5101,860296,B,32.806,1.0,M,firefox,46.742
5102,913000,B,33.072,1.0,M,chrome,47.096
5103,883289,B,24.003,1.0,F,chrome,35.004
5104,882148,B,41.337,1.0,F,safari,58.116
5105,891355,B,42.799,1.0,F,chrome,60.065
5106,839848,B,NaN,0.0,F,chrome,50.018
5107,889324,B,NaN,0.0,F,safari,43.733
5108,871258,B,26.536,1.0,M,firefox,38.381
5109,888308,B,NaN,0.0,M,firefox,36.735
5110,872537,B,42.831,1.0,M,chrome,60.108
5111,877703,B,40.608,1.0,M,firefox,57.144
5112,910403,B,29.523,1.0,M,firefox,42.363
5113,900872,B,NaN,0.0,M,safari,27.201
5114,877094,B,8.760,1.0,F,firefox,14.680
5115,851331,B,21.874,1.0,M,firefox,32.166
5116,888485,B,29.020,1.0,F,chrome,41.694
5117,854884,B,40.505,1.0,F,firefox,57.007
5118,862101,B,25.113,1.0,M,safari,36.483
5119,910219,B,NaN,0.0,F,chrome,48.048
5120,851206,B,39.774,1.0,F,chrome,56.032
5121,852264,B,30.964,1.0,M,firefox,44.285
5122,848515,B,NaN,0.0,F,firefox,41.576
5123,850172,B,20.184,1.0,F,chrome,29.912
5124,914468,B,NaN,0.0,M,safari,30.975
5125,849641,B,33.121,1.0,M,firefox,47.161
5126,878455,B,28.493,1.0,M,firefox,40.991
5127,886629,B,30.919,1.0,F,safari,44.225
5128,862879,B,NaN,0.0,F,firefox,42.527
5129,892754,B,34.981,1.0,M,chrome,49.641
5130,910723,B,24.115,1.0,M,firefox,35.153
5131,877305,B,27.483,1.0,M,firefox,39.644
5132,877428,B,44.221,1.0,F,chrome,61.962
5133,835082,B,24.002,1.0,F,safari,35.002
5134,866670,B,27.888,1.0,M,firefox,40.184
5135,883670,B,NaN,0.0,F,safari,37.106
5136,885371,B,33.336,1.0,M,chrome,47.448
5137,851758,B,37.668,1.0,F,chrome,53.224
5138,847750,B,26.263,1.0,M,firefox,38.018
5139,904534,B,NaN,0.0,M,chrome,38.686
5140,900026,B,27.908,1.0,M,firefox,40.210
5141,904040,B,33.974,1.0,F,safari,48.298
5142,860865,B,24.455,1.0,M,firefox,35.606
5143,883371,B,27.180,1.0,M,safari,39.240
5144,891110,B,12.209,1.0,F,chrome,19.278
5145,854657,B,19.637,1.0,M,safari,29.183
5146,874592,B,29.157,1.0,M,chrome,41.876
5147,846654,B,36.734,1.0,M,firefox,51.979
5148,885315,B,32.213,1.0,M,firefox,45.951
5149,877186,B,21.759,1.0,F,firefox,32.012
5150,897990,B,19.498,1.0,F,safari,28.997
5151,846135,B,31.310,1.0,F,safari,44.747
5152,873010,B,17.604,1.0,M,safari,26.472
5153,867789,B,37.994,1.0,M,firefox,53.659
5154,873134,B,30.479,1.0,M,safari,43.639
5155,843660,B,17.945,1.0,F,chrome,26.927
5156,873337,B,22.755,1.0,F,firefox,33.340
5157,841871,B,24.568,1.0,M,safari,35.757
5158,869309,B,24.201,1.0,F,firefox,35.268
5159,894878,B,18.826,1.0,F,safari,28.101
5160,836594,B,23.440,1.0,M,firefox,34.253
5161,865899,B,24.867,1.0,F,firefox,36.156
5162,907316,B,24.665,1.0,F,firefox,35.887
5163,837294,B,38.460,1.0,F,chrome,54.280
5164,889220,B,30.786,1.0,F,firefox,44.048
5165,870648,B,NaN,0.0,M,firefox,33.067
5166,864155,B,27.490,1.0,F,safari,39.654
5167,836554,B,23.403,1.0,F,safari,34.204
5168,873247,B,27.750,1.0,F,chrome,40.000
5169,840193,B,36.566,1.0,M,firefox,51.755
5170,900099,B,31.892,1.0,F,firefox,45.523
5171,839411,B,47.142,1.0,M,firefox,65.856
5172,886632,B,32.819,1.0,F,firefox,46.759
5173,889742,B,NaN,0.0,F,firefox,33.864
5174,838376,B,36.073,1.0,F,chrome,51.097
5175,880635,B,38.099,1.0,M,safari,53.799
5176,885415,B,38.206,1.0,M,chrome,53.942
5177,907674,B,21.793,1.0,F,safari,32.058
5178,845182,B,28.893,1.0,M,firefox,41.524
5179,866196,B,38.489,1.0,M,safari,54.318
5180,865091,B,17.365,1.0,F,safari,26.153
5181,880418,B,26.254,1.0,M,firefox,38.006
5182,840274,B,19.298,1.0,F,firefox,28.731
5183,873781,B,23.006,1.0,M,firefox,33.674
5184,842468,B,22.407,1.0,M,chrome,32.875
5185,838995,B,NaN,0.0,M,safari,55.506
5186,871554,B,NaN,0.0,M,chrome,40.655
5187,896398,B,23.525,1.0,F,safari,34.366
5188,857031,B,22.233,1.0,M,chrome,32.644
5189,849188,B,31.063,1.0,F,safari,44.417
5190,868677,B,29.916,1.0,F,firefox,42.889
5191,842627,B,NaN,0.0,M,chrome,56.441
5192,867267,B,33.750,1.0,M,safari,48.000
5193,865869,B,19.262,1.0,M,chrome,28.682
5194,850144,B,25.283,1.0,F,chrome,36.710
5195,867149,B,38.026,1.0,M,safari,53.701
5196,860410,B,25.342,1.0,M,firefox,36.789
5197,839327,B,NaN,0.0,F,safari,60.346
5198,870150,B,21.763,1.0,F,chrome,32.017
5199,897548,B,34.295,1.0,F,safari,48.726
5200,877944,B,NaN,0.0,F,chrome,34.388
5201,853042,B,26.178,1.0,M,firefox,37.904
5202,871320,B,38.239,1.0,M,chrome,53.986
5203,891028,B,29.047,1.0,M,chrome,41.729
5204,899697,B,36.101,1.0,M,firefox,51.135
5205,844029,B,NaN,0.0,F,firefox,47.733
5206,913734,B,35.654,1.0,M,chrome,50.539
5207,854098,B,NaN,0.0,F,chrome,34.118
5208,900206,B,28.338,1.0,M,chrome,40.784
5209,909406,B,NaN,0.0,F,safari,47.243
5210,839967,B,23.632,1.0,M,safari,34.509
5211,885772,B,42.221,1.0,F,chrome,59.295
5212,881823,B,24.171,1.0,F,firefox,35.228
5213,883179,B,NaN,0.0,M,firefox,40.000
5214,850217,B,22.451,1.0,F,safari,32.934
5215,901005,B,13.925,1.0,M,chrome,21.567
5216,875618,B,43.477,1.0,F,firefox,60.969
5217,882117,B,28.467,1.0,M,chrome,40.957
5218,881774,B,NaN,0.0,F,safari,38.521
5219,843255,B,28.510,1.0,F,safari,41.013
5220,855523,B,40.649,1.0,F,chrome,57.199
5221,886946,B,22.762,1.0,F,chrome,33.349
5222,843895,B,35.097,1.0,F,chrome,49.796
5223,865783,B,26.822,1.0,F,firefox,38.762
5224,871790,B,25.525,1.0,F,chrome,37.033
5225,844463,B,34.253,1.0,F,chrome,48.671
5226,893686,B,37.412,1.0,M,firefox,52.882
5227,877134,B,26.146,1.0,M,chrome,37.861
5228,905702,B,24.234,1.0,F,chrome,35.312
5229,902762,B,21.232,1.0,M,firefox,31.309
5230,868930,B,38.276,1.0,M,firefox,54.035
5231,853540,B,25.686,1.0,F,chrome,37.247
5232,864233,B,NaN,0.0,M,firefox,24.509
5233,887173,B,NaN,0.0,F,safari,57.100
5234,870702,B,19.726,1.0,M,firefox,29.301
5235,883390,B,35.846,1.0,F,firefox,50.795
5236,875152,B,NaN,0.0,M,firefox,44.834
5237,907393,B,32.159,1.0,M,firefox,45.879
5238,857272,B,25.617,1.0,F,chrome,37.156
5239,891143,B,32.742,1.0,F,chrome,46.656
5240,910506,B,17.492,1.0,M,safari,26.322
5241,888677,B,34.410,1.0,F,firefox,48.880
5242,873061,B,41.678,1.0,M,chrome,58.570
5243,904106,B,NaN,0.0,M,safari,51.840
5244,895720,B,NaN,0.0,M,safari,22.805
5245,910918,B,22.618,1.0,M,firefox,33.158
5246,848666,B,28.592,1.0,M,chrome,41.122
5247,895169,B,33.652,1.0,M,safari,47.869
5248,882024,B,29.200,1.0,F,safari,41.933
5249,859751,B,26.301,1.0,F,firefox,38.068
5250,869991,B,34.465,1.0,F,safari,48.953
5251,882077,B,NaN,0.0,M,firefox,54.642
5252,849661,B,28.258,1.0,M,safari,40.677
5253,905849,B,35.467,1.0,F,chrome,50.289
5254,848974,B,NaN,0.0,M,chrome,17.209
5255,905694,B,22.969,1.0,F,chrome,33.625
5256,864984,B,27.591,1.0,F,chrome,39.787
5257,862000,B,26.336,1.0,M,safari,38.114
5258,871853,B,32.496,1.0,F,chrome,46.328
5259,891223,B,37.603,1.0,M,firefox,53.138
5260,885109,B,33.800,1.0,F,firefox,48.067
5261,863955,B,25.333,1.0,M,chrome,36.778
5262,835151,B,NaN,0.0,M,safari,27.772
5263,911055,B,34.177,1.0,F,firefox,48.570
5264,876687,B,16.214,1.0,M,firefox,24.618
5265,893641,B,34.898,1.0,M,safari,49.530
5266,870712,B,28.587,1.0,F,chrome,41.116
5267,874409,B,21.181,1.0,F,firefox,31.242
5268,870276,B,32.154,1.0,M,chrome,45.873
5269,887707,B,29.978,1.0,F,chrome,42.971
5270,881825,B,29.726,1.0,F,firefox,42.634
5271,840561,B,29.368,1.0,F,safari,42.158
5272,857715,B,33.146,1.0,F,chrome,47.195
5273,870141,B,36.933,1.0,M,firefox,52.244
5274,849613,B,NaN,0.0,F,safari,47.966
5275,848892,B,37.591,1.0,F,firefox,53.121
5276,889629,B,29.669,1.0,F,chrome,42.559
5277,913735,B,42.138,1.0,F,chrome,59.185
5278,885141,B,34.283,1.0,M,firefox,48.711
5279,896813,B,25.922,1.0,F,chrome,37.563
5280,853164,B,21.796,1.0,M,firefox,32.061
5281,849746,B,31.543,1.0,F,firefox,45.058
5282,910449,B,20.201,1.0,F,safari,29.935
5283,886414,B,22.700,1.0,M,chrome,33.266
5284,844778,B,31.793,1.0,F,firefox,45.391
5285,856008,B,25.441,1.0,M,firefox,36.921
5286,877928,B,NaN,0.0,M,safari,33.667
5287,894561,B,29.741,1.0,F,safari,42.655
5288,857903,B,30.545,1.0,F,safari,43.727
5289,871700,B,28.456,1.0,M,safari,40.942
5290,899751,B,27.168,1.0,F,safari,39.225
5291,874976,B,36.410,1.0,F,firefox,51.546
5292,840197,B,32.568,1.0,F,chrome,46.424
5293,908830,B,28.324,1.0,F,safari,40.766
5294,865577,B,48.482,1.0,M,firefox,67.643
5295,910532,B,31.454,1.0,F,safari,44.938
5296,871501,B,38.490,1.0,F,firefox,54.320
5297,891430,B,25.793,1.0,M,firefox,37.390
5298,864600,B,19.778,1.0,F,firefox,29.371
5299,885061,B,24.062,1.0,F,safari,35.082
5300,858031,B,27.990,1.0,M,firefox,40.320
5301,878619,B,26.275,1.0,F,safari,38.034
5302,861247,B,40.023,1.0,M,firefox,56.364
5303,896151,B,29.100,1.0,M,chrome,41.800
5304,837086,B,NaN,0.0,F,chrome,47.615
5305,909389,B,29.651,1.0,M,firefox,42.535
5306,847955,B,26.748,1.0,F,chrome,38.664
5307,903248,B,30.285,1.0,F,safari,43.380
5308,856946,B,42.855,1.0,M,safari,60.141
5309,910755,B,24.240,1.0,M,chrome,35.321
5310,840353,B,35.752,1.0,F,safari,50.670
5311,895218,B,NaN,0.0,M,firefox,32.740
5312,903729,B,26.553,1.0,M,chrome,38.404
5313,863012,B,30.027,1.0,M,firefox,43.036
5314,887837,B,NaN,0.0,M,chrome,46.264
5315,874066,B,41.123,1.0,F,firefox,57.831
5316,863048,B,29.624,1.0,F,firefox,42.499
5317,839742,B,23.673,1.0,M,safari,34.564
5318,899836,B,34.875,1.0,F,safari,49.500
5319,901586,B,27.269,1.0,M,firefox,39.358
5320,842848,B,NaN,0.0,F,firefox,45.387
5321,872859,B,29.128,1.0,F,firefox,41.838
5322,904495,B,15.424,1.0,F,firefox,23.565
5323,881854,B,33.812,1.0,M,firefox,48.083
5324,874875,B,34.375,1.0,F,chrome,48.834
5325,866520,B,NaN,0.0,M,firefox,52.266
5326,906679,B,43.503,1.0,F,firefox,61.005
5327,906352,B,21.037,1.0,F,firefox,31.049
5328,866433,B,33.874,1.0,F,chrome,48.165
5329,891894,B,33.070,1.0,M,safari,47.093
5330,873674,B,26.857,1.0,F,safari,38.809
5331,843443,B,32.978,1.0,F,safari,46.971
5332,874685,B,33.747,1.0,F,firefox,47.996
5333,878164,B,20.860,1.0,F,chrome,30.813
5334,892086,B,31.847,1.0,M,safari,45.462
5335,854645,B,23.115,1.0,M,safari,33.820
5336,908156,B,25.111,1.0,F,firefox,36.481
5337,855675,B,16.689,1.0,M,firefox,25.253
5338,863419,B,26.450,1.0,M,chrome,38.266
5339,913458,B,28.473,1.0,F,chrome,40.964
5340,863800,B,34.124,1.0,M,chrome,48.499
5341,874885,B,30.007,1.0,M,safari,43.009
5342,858140,B,18.433,1.0,F,chrome,27.577
5343,909705,B,36.466,1.0,F,safari,51.621
5344,906137,B,NaN,0.0,M,safari,41.814
5345,913100,B,33.663,1.0,M,chrome,47.884
5346,906655,B,37.245,1.0,F,firefox,52.659
5347,855487,B,40.670,1.0,F,safari,57.226
5348,890717,B,44.709,1.0,F,safari,62.612
5349,857282,B,29.458,1.0,M,chrome,42.278
5350,903914,B,32.333,1.0,M,firefox,46.111
5351,844044,B,NaN,0.0,M,safari,32.216
5352,848234,B,37.962,1.0,F,chrome,53.616
5353,903256,B,NaN,0.0,M,chrome,31.151
5354,890852,B,16.461,1.0,M,safari,24.947
5355,879188,B,36.228,1.0,F,safari,51.304
5356,881494,B,NaN,0.0,F,firefox,37.783
5357,851596,B,35.832,1.0,M,safari,50.776
5358,863562,B,33.061,1.0,M,safari,47.081
5359,848922,B,17.775,1.0,F,safari,26.700
5360,894557,B,9.602,1.0,M,chrome,15.803
5361,852992,B,21.775,1.0,F,chrome,32.034
5362,901298,B,30.124,1.0,M,safari,43.165
5363,914102,B,20.837,1.0,M,safari,30.782
5364,899251,B,25.104,1.0,M,chrome,36.472
5365,869564,B,19.058,1.0,M,firefox,28.411
5366,910723,B,31.274,1.0,M,safari,44.699
5367,912229,B,30.681,1.0,F,safari,43.908
5368,895507,B,26.390,1.0,M,chrome,38.186
5369,839131,B,40.478,1.0,F,firefox,56.971
5370,844264,B,41.233,1.0,F,chrome,57.977
5371,892936,B,34.240,1.0,F,safari,48.653
5372,846661,B,16.502,1.0,F,safari,25.002
5373,841285,B,21.715,1.0,M,firefox,31.953
5374,866061,B,33.053,1.0,F,chrome,47.071
5375,841942,B,25.286,1.0,M,firefox,36.714
5376,835126,B,26.347,1.0,M,firefox,38.129
5377,904818,B,36.742,1.0,F,firefox,51.990
5378,903461,B,33.832,1.0,M,chrome,48.109
5379,885833,B,39.856,1.0,F,firefox,56.142
5380,893188,B,26.781,1.0,F,chrome,38.708
5381,891468,B,NaN,0.0,M,firefox,56.752
5382,913390,B,NaN,0.0,F,chrome,37.459
5383,840377,B,41.246,1.0,F,firefox,57.995
5384,857301,B,30.794,1.0,M,safari,44.058
5385,887752,B,23.546,1.0,M,safari,34.395
5386,860505,B,17.766,1.0,F,firefox,26.688
5387,843923,B,27.739,1.0,M,firefox,39.985
5388,892177,B,28.078,1.0,M,chrome,40.438
5389,882229,B,36.432,1.0,M,chrome,51.577
5390,851477,B,29.171,1.0,F,firefox,41.894
5391,874866,B,26.757,1.0,M,safari,38.676
5392,899779,B,38.078,1.0,M,firefox,53.770
5393,859012,B,28.314,1.0,M,safari,40.752
5394,849609,B,NaN,0.0,M,safari,37.238
5395,894646,B,34.310,1.0,F,safari,48.746
5396,883133,B,26.326,1.0,F,firefox,38.102
5397,838153,B,34.941,1.0,F,safari,49.588
5398,871859,B,25.523,1.0,F,chrome,37.031
5399,912981,B,28.328,1.0,M,chrome,40.770
5400,872613,B,31.141,1.0,F,safari,44.522
5401,894436,B,27.194,1.0,M,safari,39.259
5402,858041,B,29.899,1.0,M,safari,42.865
5403,911910,B,36.116,1.0,F,safari,51.155
5404,888447,B,33.080,1.0,F,chrome,47.106
5405,858606,B,33.607,1.0,M,firefox,47.810
5406,852010,B,25.234,1.0,M,chrome,36.646
5407,856825,B,36.396,1.0,F,chrome,51.528
5408,838834,B,NaN,0.0,F,chrome,49.696
5409,895502,B,37.533,1.0,M,safari,53.044
5410,842523,B,24.552,1.0,M,safari,35.736
5411,855309,B,28.707,1.0,F,safari,41.275
5412,894568,B,34.752,1.0,M,firefox,49.335
5413,897542,B,25.434,1.0,F,chrome,36.912
5414,878027,B,28.304,1.0,F,chrome,40.739
5415,903821,B,NaN,0.0,F,chrome,62.258
5416,897961,B,44.638,1.0,F,firefox,62.518
5417,876547,B,39.300,1.0,F,safari,55.399
5418,856879,B,37.039,1.0,F,safari,52.386
5419,855498,B,22.356,1.0,F,chrome,32.807
5420,846942,B,33.844,1.0,F,firefox,48.126
5421,852262,B,27.307,1.0,F,chrome,39.409
5422,867472,B,22.061,1.0,M,chrome,32.414
5423,898543,B,26.182,1.0,F,chrome,37.910
5424,837666,B,30.867,1.0,F,firefox,44.157
5425,896435,B,NaN,0.0,M,firefox,37.526
5426,895808,B,25.869,1.0,M,safari,37.492
5427,876681,B,NaN,0.0,F,chrome,50.920
5428,904354,B,31.081,1.0,M,safari,44.441
5429,843406,B,NaN,0.0,M,chrome,45.335
5430,903898,B,30.839,1.0,M,chrome,44.119
5431,911151,B,24.932,1.0,F,firefox,36.243
5432,910158,B,NaN,0.0,M,chrome,29.294
5433,887818,B,32.329,1.0,F,firefox,46.106
5434,855380,B,NaN,0.0,M,firefox,37.930
5435,844320,B,14.919,1.0,M,chrome,22.892
5436,913866,B,27.056,1.0,F,firefox,39.074
5437,866305,B,21.808,1.0,M,safari,32.078
5438,861767,B,35.240,1.0,F,chrome,49.987
5439,860489,B,33.912,1.0,M,firefox,48.216
5440,881037,B,33.727,1.0,F,chrome,47.969
5441,911434,B,25.012,1.0,F,firefox,36.350
5442,863451,B,35.487,1.0,F,firefox,50.316
5443,914163,B,32.397,1.0,M,safari,46.196
5444,862847,B,26.926,1.0,F,firefox,38.901
5445,862816,B,26.600,1.0,F,safari,38.467
5446,859846,B,36.695,1.0,F,safari,51.927
5447,867890,B,26.448,1.0,M,safari,38.264
5448,901804,B,32.277,1.0,M,firefox,46.037
5449,876637,B,37.755,1.0,F,firefox,53.340
5450,856628,B,44.320,1.0,F,chrome,62.093
5451,902833,B,NaN,0.0,F,chrome,59.639
5452,839979,B,36.756,1.0,F,chrome,52.008
5453,873440,B,18.706,1.0,F,firefox,27.941
5454,846677,B,24.832,1.0,M,chrome,36.110
5455,894234,B,25.889,1.0,F,chrome,37.519
5456,890019,B,42.399,1.0,F,safari,59.531
5457,898578,B,24.755,1.0,F,chrome,36.007
5458,908405,B,32.896,1.0,M,firefox,46.862
5459,845431,B,30.757,1.0,M,chrome,44.009
5460,854677,B,NaN,0.0,M,firefox,33.649
5461,903216,B,NaN,0.0,F,firefox,46.818
5462,870784,B,32.987,1.0,F,firefox,46.983
5463,852407,B,20.582,1.0,F,safari,30.442
5464,871309,B,39.172,1.0,F,safari,55.229
5465,835855,B,14.351,1.0,M,chrome,22.135
5466,877078,B,25.569,1.0,M,firefox,37.092
5467,909107,B,37.290,1.0,M,firefox,52.720
5468,887859,B,21.051,1.0,M,firefox,31.067
5469,841067,B,32.627,1.0,F,safari,46.503
5470,860370,B,20.277,1.0,M,chrome,30.036
5471,911502,B,NaN,0.0,F,chrome,42.070
5472,892259,B,NaN,0.0,F,safari,19.862
5473,903801,B,23.681,1.0,M,safari,34.574
5474,863325,B,18.428,1.0,F,firefox,27.571
5475,851288,B,NaN,0.0,F,firefox,38.982
5476,905280,B,26.886,1.0,F,chrome,38.848
5477,857829,B,24.948,1.0,M,safari,36.263
5478,882320,B,35.984,1.0,M,chrome,50.979
5479,892395,B,23.348,1.0,F,safari,34.131
5480,865002,B,34.758,1.0,M,chrome,49.344
5481,877090,B,NaN,0.0,F,firefox,59.293
5482,875236,B,NaN,0.0,F,safari,44.391
5483,855453,B,23.567,1.0,M,safari,34.423
5484,848047,B,20.630,1.0,M,safari,30.507
5485,849097,B,NaN,0.0,M,safari,35.902
5486,878937,B,35.285,1.0,F,chrome,50.046
5487,862907,B,NaN,0.0,M,safari,44.556
5488,895504,B,37.026,1.0,M,firefox,52.368
5489,884867,B,35.777,1.0,M,firefox,50.703
5490,847495,B,31.056,1.0,F,firefox,44.408
5491,853381,B,33.551,1.0,M,firefox,47.735
5492,898223,B,43.914,1.0,M,safari,61.552
5493,913235,B,40.617,1.0,F,safari,57.157
5494,875857,B,27.729,1.0,F,safari,39.973
5495,841044,B,37.423,1.0,F,chrome,52.897
5496,884463,B,34.394,1.0,M,chrome,48.859
5497,862278,B,NaN,0.0,M,safari,54.364
5498,872145,B,NaN,0.0,M,firefox,49.716
5499,898335,B,22.694,1.0,M,firefox,33.258
5500,845217,B,17.852,1.0,M,safari,26.803
5501,853178,B,34.295,1.0,F,safari,48.726
5502,850012,B,44.270,1.0,F,safari,62.026
5503,907714,B,NaN,0.0,F,safari,35.243
5504,849918,B,28.589,1.0,F,chrome,41.119
5505,882037,B,22.232,1.0,F,safari,32.643
5506,885733,B,NaN,0.0,M,safari,54.778
5507,914170,B,12.711,1.0,F,firefox,19.948
5508,865109,B,13.023,1.0,F,firefox,20.363
5509,881267,B,NaN,0.0,F,chrome,46.750
5510,909326,B,29.382,1.0,F,safari,42.177
5511,895108,B,NaN,0.0,M,safari,38.204
5512,861298,B,27.742,1.0,M,safari,39.989
5513,898323,B,34.027,1.0,M,chrome,48.370
5514,838875,B,26.896,1.0,F,safari,38.862
5515,869026,B,NaN,0.0,M,chrome,32.031
5516,914424,B,23.045,1.0,M,firefox,33.726
5517,882801,B,36.663,1.0,M,firefox,51.883
5518,862628,B,26.064,1.0,F,safari,37.753
5519,844037,B,19.610,1.0,M,safari,29.147
5520,866048,B,30.766,1.0,M,safari,44.022
5521,884378,B,33.787,1.0,M,chrome,48.050
5522,857346,B,39.967,1.0,M,firefox,56.290
5523,847723,B,31.634,1.0,F,safari,45.179
5524,851922,B,25.052,1.0,M,firefox,36.403
5525,870846,B,33.555,1.0,F,chrome,47.740
5526,905154,B,35.454,1.0,M,chrome,50.272
5527,896157,B,NaN,0.0,F,firefox,42.611
5528,901637,B,29.666,1.0,F,chrome,42.554
5529,904723,B,NaN,0.0,F,chrome,45.601
5530,911459,B,29.476,1.0,M,firefox,42.301
5531,835416,B,31.876,1.0,F,safari,45.501
5532,895983,B,22.336,1.0,M,firefox,32.781
5533,893731,B,21.372,1.0,M,chrome,31.496
5534,898064,B,23.729,1.0,F,firefox,34.639
5535,880007,B,34.817,1.0,F,safari,49.422
5536,857071,B,31.941,1.0,F,firefox,45.588
5537,897450,B,37.802,1.0,M,firefox,53.402
5538,866358,B,28.600,1.0,M,firefox,41.133
